date,numerator_series_id,denominator_series_id,numerator_name,denominator_name,emp_numerator,emp_denominator,share,detrended_share_ma60,detrended_share_hamilton_logshare,detrended_share_poly3_logempdiff,detrended_log_emp_numerator_poly3,detrended_log_emp_denominator_poly3
2015-11-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,283.3,1617.5,0.1751468315301391,0.0455079204718591,0.0388598831981181,0.022861979005853,0.0606493526453251,0.037787373639472
2015-12-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,284.2,1617.5,0.1757032457496136,0.0469562459339408,0.0433240199196078,0.0258421598717681,0.0626097816921227,0.0367676218203545
2016-01-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,287.7,1620.6,0.1775268419104035,0.0559295187625478,0.0433554251542296,0.0359860726517311,0.0736358656783897,0.0376497930266586
2016-02-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,287.7,1623.5,0.1772097320603634,0.0521309510182576,0.0421462910861765,0.0340272693807586,0.072419869264551,0.0383925998837924
2016-03-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,289.6,1620.9,0.1786661731137022,0.0588672701178087,0.0575557280052094,0.0420522835237981,0.0777848029220669,0.0357325193982687
2016-04-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,289.5,1632.7,0.1773136522324983,0.0488994285439947,0.053468208575339,0.0343043577050536,0.0762210888672116,0.0419167311621579
2016-05-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,289.2,1626.4,0.1778160354156419,0.0499718538055178,0.0539040179607448,0.0369960454285243,0.0739656029455249,0.0369695575170005
2016-06-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,288.7,1626.1,0.177541356620134,0.0464442354767252,0.0501620319402444,0.0353242324800051,0.0710167571225586,0.0356925246425534
2016-07-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,290.1,1647.4,0.1760956658977783,0.0360328026979981,0.0457850628064762,0.027034209209189,0.0746367219826833,0.0476025127734942
2016-08-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,290.1,1634.2,0.1775180516460653,0.0426698792495742,0.0394306321762432,0.0349775986839935,0.0734204506161386,0.0384428519321451
2016-09-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,289.3,1631.3,0.1773432231962239,0.0399396907120174,0.0243992574129663,0.033903401648053,0.0694446339590291,0.035541232310976
2016-10-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,292.3,1632.3,0.1790724744225938,0.0484740268279965,0.0344381599814636,0.0435311330597549,0.0785492560599019,0.0350181230001469
2016-11-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,292.5,1632.1,0.1792169597451136,0.0476327686355616,0.0428934870901642,0.0442750147161108,0.0780244776808807,0.0337494629647698
2016-12-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,292.8,1633.2,0.1792799412196914,0.0462348971901685,0.0491488876743746,0.0445773007555043,0.0778444508857969,0.0332671501302925
2017-01-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,293.7,1637.5,0.1793587786259542,0.0450204846511915,0.0380422553357526,0.0449817467471058,0.0797125611391935,0.0347308143920876
2017-02-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,292.6,1629.0,0.1796193984039288,0.0448724708160906,0.0451738269587969,0.0464127372099678,0.0747640276258279,0.02835129041586
2017-03-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,292.9,1632.5,0.1794180704441041,0.0420407277971617,0.0420443139165442,0.0452847215296587,0.0745979365707842,0.0293132150411254
2017-04-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,292.9,1633.6,0.1792972575905974,0.0396921006719374,0.0429316920800264,0.0446194045475643,0.0734129734830881,0.0287935689355238
2017-05-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,292.9,1638.4,0.1787719726562499,0.0351239336589717,0.0345627187638808,0.0417087912582818,0.0722344692332992,0.0305256779750173
2017-06-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,294.9,1639.8,0.1798390047566776,0.0399113676081314,0.0360507288441234,0.0476985121528601,0.0778680514318663,0.0301695392790062
2017-07-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,295.1,1625.7,0.1815218059912653,0.0482398205917671,0.0509551204295672,0.0570667747154001,0.0773821278542641,0.020315353138864
2017-08-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,295.9,1648.8,0.179463852498787,0.0349680991466367,0.0420632479187237,0.0457353258492618,0.0789336713128801,0.0331983454636182
2017-09-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,293.1,1653.6,0.1772496371552975,0.0207922425257981,0.0337112210606018,0.0334075010916237,0.0682789469544253,0.0348714458628016
2017-10-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,293.4,1652.9,0.1775062012220944,0.0211373729716611,0.0330263426820853,0.0349574341718481,0.0681642392297341,0.0332068050578859
2017-11-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,294.6,1660.0,0.1774698795180723,0.0198232236898839,0.0348010815328632,0.0348732458397478,0.0711180044079746,0.0362447585682268
2017-12-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,295.5,1666.1,0.1773603025028509,0.0180842943953862,0.0296363558042656,0.0343933251906891,0.0730508822824047,0.0386575570917155
2018-01-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,294.9,1672.7,0.1763017875291444,0.0109739148371566,0.0090363971966271,0.0285625554534378,0.0699118901354056,0.0413493346819677
2018-02-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,296.8,1678.3,0.1768456175892272,0.0131346084288052,0.0117537420528934,0.0318156043633637,0.0752391639293428,0.0434235595659791
2018-03-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,296.7,1687.6,0.1758118037449632,0.006269221190918,-0.0035578391110084,0.0261439148390927,0.0738193733217551,0.0476754584826624
2018-04-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,298.9,1692.3,0.176623530106955,0.0100554225883181,0.0203845194419671,0.0309601112613409,0.0801367893935536,0.0491766781322127
2018-05-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,297.7,1688.9,0.1762685771804132,0.0071761770139984,0.0127949452052285,0.0291770259717232,0.075057108516793,0.0458800825450698
2018-06-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,297.5,1700.3,0.1749691230959242,-0.0010253524096165,0.0151952387555851,0.0220253998905226,0.0733419978077725,0.0513165979172498
2018-07-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,298.8,1705.6,0.175187617260788,-0.00033186463032,0.0211999221958134,0.0235404786664856,0.0766735359662966,0.0531330572998109
2018-08-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,298.6,1707.4,0.1748857912615673,-0.0024126248078089,0.0114282772447229,0.0221029323465984,0.0749902208796946,0.0528872885330962
2018-09-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,300.0,1713.4,0.1750904634060931,-0.0018973667204732,0.012570653354224,0.0235793996202682,0.0786695723021022,0.055090172681834
2018-10-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,302.2,1723.0,0.17539175856065,-0.0008280045366146,-0.007252281506394,0.0256258779295803,0.0849939837830611,0.0593681058534807
2018-11-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,302.4,1727.0,0.1751013317892298,-0.0031361190311387,-0.0036954357468215,0.0243164255616266,0.0846900545984459,0.0603736290368193
2018-12-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,302.1,1729.7,0.1746545643753252,-0.00623685781536,-0.0084650992936947,0.0221304223995657,0.0827491807073697,0.0606187583078039
2019-01-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,301.6,1737.7,0.1735627553662888,-0.01296544958285,-0.0068560468148515,0.0162495391967629,0.0801621817661457,0.0639126425693827
2019-02-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,302.3,1738.0,0.1739355581127733,-0.0111345786621434,-0.0061187658652868,0.0188067197767018,0.0815682376541904,0.0627615178774885
2019-03-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,300.5,1736.6,0.1730392721409651,-0.0165248991904853,-0.009547692260583,0.0140738256925327,0.0747027826222002,0.0606289569296674
2019-04-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,299.9,1733.7,0.1729826382880544,-0.0171504926081636,-0.0085490191206476,0.0142020593464939,0.0718302753446948,0.0576282159982008
2019-05-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,299.5,1736.5,0.1724733659660236,-0.0202986105057152,-0.0059071827314516,0.0117317051173078,0.0696418018755613,0.0579100967582535
2019-06-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,298.9,1735.3,0.172246873739411,-0.0217457276000986,-0.0163322530964578,0.0109184802355626,0.0668032477507072,0.0558847675151445
2019-07-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,302.4,1733.8,0.1744145806898142,-0.0096148672307286,-0.0179009468909314,0.0239487645534319,0.0776327819402853,0.0536840173868533
2019-08-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,296.9,1727.7,0.1718469641720205,-0.024588037397718,-0.0204735276011378,0.0096653204669401,0.0584872092349462,0.048821888768006
2019-09-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,296.3,1729.2,0.1713509137173259,-0.0273672596980713,-0.0002526572693459,0.0073456016249124,0.0556962681542136,0.0483506665293012
2019-10-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,291.0,1684.4,0.1727618142958917,-0.0191525032246545,0.0161480171835697,0.0161409226596696,0.0369019287576852,0.0207610060980156
2019-11-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,294.6,1726.6,0.1706243484304413,-0.0312457475165481,-0.0052510813916311,0.0043107931269448,0.0484754411511589,0.0441646480242141
2019-12-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,294.7,1729.1,0.1704354866693655,-0.0320495872562848,-0.0165809565048922,0.0038472952540677,0.0481170955505509,0.0442698002964832
2020-01-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,293.2,1725.0,0.1699710144927536,-0.0343921935375949,-0.0094800635457965,0.0017873040975988,0.0423410032744113,0.0405536991768125
2020-02-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,291.4,1728.8,0.168556223970384,-0.0419879631424489,-0.0218081940221763,-0.0058770679328992,0.0355348788716733,0.0414119468045726
2020-03-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,290.7,1724.6,0.1685608256987127,-0.0414428522911788,-0.013817172779023,-0.0051300374772687,0.0325074345405944,0.0376374720178631
2020-04-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,209.9,1331.6,0.1576299188945629,-0.103094041805102,-0.0924233494341095,-0.0714311181807287,-0.293749248693012,-0.2223181305122832
2020-05-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,226.7,1380.0,0.1642753623188405,-0.0637292420084147,-0.0454875156085126,-0.0293653082761746,-0.2173221992391365,-0.1879568909629618
2020-06-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,269.7,1564.3,0.1724093843891836,-0.0163325528315303,0.0079338621464608,0.0197606472688356,-0.0441814209547111,-0.0639420682235467
2020-07-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,275.0,1604.5,0.1713929573075724,-0.0217915194880317,0.0051435617181696,0.014672775008699,-0.0252344952734553,-0.0399072702821543
2020-08-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,275.6,1592.3,0.1730829617534384,-0.0117442511912726,0.0160959799612596,0.0253369744528351,-0.0235404775091092,-0.0488774519619443
2020-09-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,273.9,1604.5,0.1707073854783421,-0.0250832277441824,-0.0058850580941747,0.0123963234716555,-0.03018428033422,-0.0425806038058755
2020-10-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,274.4,1599.0,0.1716072545340838,-0.0195000590526776,-0.0019217667574222,0.0185610728509137,-0.0287871513293138,-0.0473482241802276
2020-11-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,275.2,1616.0,0.1702970297029702,-0.0266262461204311,-0.0090106900371593,0.0118319466063008,-0.0262724166998991,-0.0381043633061999
2020-12-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,275.0,1618.1,0.1699524133242692,-0.0281469846332808,-0.006373715978277,0.0107697816090261,-0.0273651200479099,-0.0381349016569361
2021-01-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,275.4,1626.3,0.1693414499169895,-0.031109667359187,0.0007854234587874,0.008160522564121,-0.0262459801297687,-0.0344065026938897
2021-02-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,276.1,1639.9,0.1683639246295505,-0.0359501097650318,-0.0087578750660262,0.0033923429927442,-0.0240098843296072,-0.0274022273223515
2021-03-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,276.0,1648.3,0.1674452466177273,-0.0404003715892107,-0.0088640854147754,-0.0010288068551096,-0.0246420968986065,-0.0236132900434968
2021-04-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,267.8,1598.0,0.1675844806007509,-0.038572032488121,-0.0128438648715518,0.0008822036225035,-0.0550394455944704,-0.055921649216974
2021-05-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,270.5,1613.6,0.1676375805651958,-0.0373718982628623,-0.006009689671288,0.0023086958430056,-0.04521108806364,-0.0475197839066456
2021-06-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,270.9,1619.3,0.1672945099734453,-0.0384051981485997,-0.0104902726389328,0.0013999429017692,-0.0439025703977051,-0.0453025132994744
2021-07-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,269.7,1639.8,0.1644712769849981,-0.0537039884682021,-0.0451622755761114,-0.0144495910330864,-0.0484764824986925,-0.0340268914656061
2021-08-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,271.5,1656.9,0.1638602208944414,-0.0561676541200051,-0.0314834998125725,-0.0169707015146736,-0.0419236608201529,-0.0249529593054793
2021-09-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,271.7,1656.3,0.1640403308579363,-0.0538897326931546,-0.0271528024234966,-0.0146399733151811,-0.0412505000828478,-0.0266105267676666
2021-10-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,273.1,1683.5,0.1622215622215622,-0.0631816083814478,-0.0373992419381556,-0.0245256713554189,-0.0361377675048402,-0.0116120961494212
2021-11-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,273.0,1679.7,0.1625290230398285,-0.0598812825374025,-0.0315023591226522,-0.0213369062744979,-0.0364937777943303,-0.0151568715198324
2021-12-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,272.5,1682.1,0.1619998811010047,-0.0614320330505689,-0.0353191078854677,-0.0232706478808308,-0.0382791677733207,-0.0150085198924898
2022-01-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,276.1,1690.0,0.1633727810650887,-0.0518959734620934,-0.0146600460980268,-0.0134721042540046,-0.0250687381174774,-0.0115966338634727
2022-02-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,275.4,1667.1,0.1651970487673205,-0.0398245495717887,-0.0024208910665792,-0.0009755271451012,-0.0274826465927375,-0.0265071194476362
2022-03-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,276.1,1698.5,0.1625551957609655,-0.0538579299967235,-0.0186123227519667,-0.0156718192783174,-0.0247802248187261,-0.0091084055404087
2022-04-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,275.9,1712.8,0.1610812704343764,-0.0609006188592323,0.0654810335222306,-0.0233220824989439,-0.0253011428100737,-0.0019790603111298
2022-05-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,275.9,1699.6,0.162332313485526,-0.0519290070521299,0.0132004384944797,-0.0140936917912242,-0.0250570268765866,-0.0109633350853624
2022-06-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,277.0,1704.0,0.1625586854460093,-0.0490852597960384,-0.0520995251367013,-0.0111744595863632,-0.0207929241441355,-0.0096184645577723
2022-07-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,279.1,1711.6,0.1630637999532601,-0.0445207759247558,-0.1075541765569929,-0.006512144068365,-0.0129136845630783,-0.0064015404947133
2022-08-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,277.9,1733.1,0.1603485084530609,-0.0587344242201885,-0.1049898743972883,-0.0217097373206618,-0.01685379005011,0.0048559472705518
2022-09-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,278.2,1735.3,0.1603181006166081,-0.0571496435724123,-0.043175289484914,-0.0202703074183512,-0.0153634902988697,0.0049068171194814
2022-10-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,282.6,1747.5,0.1617167381974249,-0.0473430484913541,-0.0467454524556474,-0.0099198453072224,0.0007832817990403,0.0107031271062627
2022-11-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,283.5,1751.2,0.1618889904065783,-0.0448476170136877,-0.0254912513023803,-0.0071557263593486,0.0044613060026152,0.0116170323619639
2022-12-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,284.0,1760.8,0.1612903225806451,-0.0469195387446199,-0.0383198550182861,-0.009125369258097,0.0067661478544831,0.0158915171125801
2023-01-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,283.7,1760.9,0.1611107956158782,-0.0464712775049963,-0.0288861888141245,-0.0084678350566305,0.00629689956172,0.0147647346183505
2023-02-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,284.1,1764.2,0.1610361637002607,-0.0454826816570287,-0.0274641816213545,-0.0071236521653448,0.0083389814787695,0.0154626336441143
2023-03-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,283.5,1768.0,0.1603506787330317,-0.0480590459102705,-0.0249814250694275,-0.00954531891455,0.006904003099124,0.0164493220136741
2023-04-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,284.2,1773.1,0.1602842479273588,-0.0469955329085855,-0.028822959607071,-0.0080786391458573,0.0100959009708789,0.0181745401167363
2023-05-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,285.0,1774.7,0.1605905223418042,-0.0436260040783833,-0.0321286693608398,-0.0042513678454945,0.0136798546398679,0.0179312224853624
2023-06-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,282.5,1778.7,0.1588238601225614,-0.052672935528181,-0.0452311590397742,-0.0133575579522027,0.0056899633307283,0.019047521282931
2023-07-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,282.3,1779.9,0.1586044159784257,-0.0524610300602629,-0.0216185114494151,-0.0127465519594673,0.0058508013092701,0.0185973532687375
2023-08-01,CES3133639001,CES3133600001,"Motor vehicle steering and suspension components, except spring; brake system, seating, interior trim, and other motor vehicle parts manufacturing",Transportation equipment manufacturing,286.3,1780.2,0.1608246264464667,-0.037607887034882,-0.0005103492140039,0.0031865798294345,0.0208386120149679,0.0176520321855333
