date,numerator_series_id,denominator_series_id,numerator_name,denominator_name,emp_numerator,emp_denominator,share,detrended_share_ma60,detrended_share_hamilton_logshare,detrended_share_poly3_logempdiff,detrended_log_emp_numerator_poly3,detrended_log_emp_denominator_poly3
2018-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,357.3,1449.5,0.2464987926871335,-0.0208316808670658,0.0052323874449831,-0.0139232035074394,0.0010811762570526,0.015004379764492
2018-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,359.3,1454.3,0.2470604414494946,-0.0179651455415151,0.0008819864230666,-0.011243122697639,0.0067796825264707,0.0180228052241098
2018-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,360.9,1458.9,0.2473781616286242,-0.0160876464696952,0.0025418737511486,-0.0095377856245226,0.0113571163205499,0.0208949019450725
2018-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,362.3,1464.2,0.2474388744707007,-0.0151629718550003,0.0105090570559487,-0.0088562008344528,0.0153808696672141,0.024237070501667
2018-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,363.5,1472.2,0.2469093873115065,-0.0166303326504779,0.010257622451806,-0.0105461119290106,0.0188576984077597,0.0294038103367704
2018-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,363.8,1474.0,0.2468113975576662,-0.0163309963817721,0.0054319603988233,-0.0104747067877299,0.0198710715039043,0.0303457782916343
2018-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,365.8,1479.3,0.2472791185019942,-0.0137546831417698,0.0118624134988656,-0.0080969656597922,0.0255604314240995,0.0336573970838918
2018-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,366.9,1482.1,0.2475541461439848,-0.0119976446646487,0.0119726407109073,-0.0064847223292456,0.0287886146818445,0.0352733370110902
2018-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,368.1,1482.7,0.2482633034329264,-0.0085386525479572,0.0254007449137256,-0.0031073164511665,0.0322984211087389,0.0354057375599055
2018-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,364.6,1481.1,0.2461683883600027,-0.016363227594786,0.012960016150868,-0.0110483193223211,0.0230082616654296,0.0340565809877508
2018-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,367.0,1489.3,0.2464244947290673,-0.0146129395473747,0.0082900759513859,-0.0094591406921997,0.029852199210552,0.0393113399027518
2019-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,369.0,1493.4,0.2470871836078746,-0.0112697810400145,0.0006005289518127,-0.0062078816981578,0.035589491713698,0.0417973734118559
2019-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,369.0,1491.4,0.2474185329220866,-0.0093062856108175,-0.0018049094369387,-0.0042857692114788,0.0359117447570263,0.0401975139685051
2019-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,368.8,1492.1,0.2471684203471617,-0.0096623349117892,0.0034848526319828,-0.0046988084965136,0.0357118137124681,0.0404106222089817
2019-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,367.4,1492.0,0.2462466487935656,-0.0127407083509517,-0.0045478826422893,-0.0078203389525093,0.0322708961388524,0.0400912350913618
2019-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,364.2,1488.1,0.2447416168268261,-0.0181703500664671,-0.0155501266693962,-0.013319774258516,0.0239056837374604,0.0372254579959765
2019-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,363.3,1487.3,0.2442681368923553,-0.0193700223632424,-0.0287813302908188,-0.014608578004486,0.0218348522596292,0.0364434302641152
2019-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,363.2,1487.9,0.2441024262383224,-0.0193129347193839,-0.0254061279950283,-0.0146230142895049,0.0219837715945905,0.0366067858840954
2019-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,362.7,1484.3,0.2443576096476453,-0.0176811726391599,-0.0198057395920929,-0.0128974317695353,0.0210514099818066,0.033948841751342
2019-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,363.0,1480.1,0.2452536990743868,-0.0134516371389791,0.0022726025060888,-0.0085397048073732,0.0223446755178846,0.0308843803252578
2019-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,362.4,1479.0,0.2450304259634888,-0.0137902547963856,0.0059787440317389,-0.0087365721911387,0.0211783434605914,0.0299149156517302
2019-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,361.0,1477.1,0.2443978065127615,-0.0157539162890078,0.0021150002076555,-0.010591140663541,0.0178173178860934,0.0284084585496344
2019-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,359.1,1470.5,0.2442026521591295,-0.0158461521670012,-0.0077425109963111,-0.0106427203551575,0.0130717250134706,0.0237144453686282
2020-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,358.4,1464.4,0.2447418738049712,-0.0129339286900781,0.0022512788840398,-0.0076730983862436,0.0116740548212703,0.019347153207514
2020-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,357.7,1464.7,0.2442138321840649,-0.0143659611501004,-0.0001440639531617,-0.0090522596144886,0.0102948673794305,0.0193471269939191
2020-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,356.0,1454.8,0.2447071762441572,-0.0116420230463555,-0.0027853544797844,-0.0062366674586762,0.006129308559422,0.0123659760180983
2020-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,323.3,1343.2,0.2406938653960691,-0.0271883989170212,-0.0272155505477715,-0.021958789862853,-0.0895996600252582,-0.0676408701624051
2020-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,329.1,1366.8,0.2407813871817384,-0.0260038372069665,-0.0265106054823827,-0.020764064408099,-0.0711746785842937,-0.0504106141761946
2020-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,331.2,1371.3,0.2415226427477576,-0.0222457091822162,-0.0167156498675382,-0.0168421962105647,-0.0641467573682668,-0.047304561157702
2020-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,327.0,1353.9,0.2415244848216264,-0.0215883366595467,-0.0144283502088555,-0.015969592895483,-0.0762184981526781,-0.060248905257195
2020-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,326.9,1360.3,0.2403146364772476,-0.0259128479644886,-0.0232818301812687,-0.0201094654148548,-0.0758102765710413,-0.0557008111561865
2020-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,326.6,1361.3,0.2399177257033718,-0.0268261428394264,-0.0294845455042316,-0.0208635390017635,-0.075990551352767,-0.0551270123510034
2020-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,326.6,1363.3,0.2395657595540233,-0.0275354305190341,-0.0365046359253866,-0.021415699151535,-0.0752287015332786,-0.0538130023817435
2020-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,326.4,1362.4,0.2395772166764533,-0.026725573616656,-0.0181864730534284,-0.0204348718544533,-0.0750552060087237,-0.0546203341542703
2020-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,327.3,1365.8,0.2396397715624542,-0.0257347581401406,-0.0175814525556818,-0.0192237040018374,-0.071491179725033,-0.0522674757231955
2021-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,324.5,1357.2,0.2390951959917477,-0.0273197444819057,-0.0240228860817923,-0.0205315420818639,-0.079247730581911,-0.0587161885000471
2021-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,323.7,1360.7,0.237892261336077,-0.0315702103577281,-0.0402980577659601,-0.0245910515243412,-0.0808561729040775,-0.0562651213797362
2021-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,326.6,1372.6,0.2379425907037738,-0.0306458002376394,-0.0365680298346706,-0.0233779294134759,-0.0710521702823978,-0.0476742408689219
2021-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,325.3,1372.7,0.2369782181102935,-0.0338605299705978,-0.0303313916299639,-0.0264203174029331,-0.074130272450148,-0.0477099550472148
2021-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,326.6,1374.8,0.2375618271748618,-0.030714719916776,-0.0147031046114254,-0.0229245578089409,-0.0692062068879195,-0.0462816490789785
2021-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,327.1,1378.8,0.2372352770525094,-0.0313863604935442,-0.013825387023364,-0.0232467194706336,-0.0667150490148529,-0.0434683295442193
2021-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,327.8,1382.1,0.2371753129295999,-0.0309637265307955,-0.0178508243826984,-0.0224288065947293,-0.0635900162803819,-0.0411612096856526
2021-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,328.5,1385.8,0.2370471929571367,-0.0307921931313341,-0.0270849403698263,-0.0218810690668362,-0.0604434348483149,-0.0385623657814786
2021-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,328.7,1391.6,0.2362029318769761,-0.0336191863843628,-0.0398901091564565,-0.0243435241530542,-0.0587950616935604,-0.0344515375405061
2021-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,329.5,1395.9,0.2360484275377892,-0.0335648325705459,-0.0395041347989193,-0.0238749427742357,-0.0552979256757479,-0.0314229829015122
2021-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,331.4,1406.4,0.2356370875995449,-0.0346386141419302,-0.0343379832949717,-0.0244786883565515,-0.0484551678001805,-0.023976479443629
2021-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,332.9,1405.4,0.2368720648925572,-0.0289415264375396,-0.0238452079722857,-0.0180934730445558,-0.0428191655616903,-0.0247256925171344
2022-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,333.1,1407.1,0.2367280221732642,-0.0289343966538868,-0.030145292128954,-0.0175263348026186,-0.0410714347246923,-0.0235450999220736
2022-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,335.0,1413.8,0.236950063658226,-0.0273750211458161,-0.0280431566978549,-0.01539581401365,-0.0342091385684835,-0.0188133245548334
2022-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,336.5,1422.5,0.2365553602811951,-0.0283282879105533,-0.0337721356089302,-0.0158523611265506,-0.0285394207214935,-0.0126870595949428
2022-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,338.4,1423.5,0.2377239199157007,-0.0228589470529569,0.0045519985191107,-0.0096963731829671,-0.0216790386863729,-0.0119826655034058
2022-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,340.8,1430.0,0.2383216783216783,-0.0197446925261004,0.0056890677076659,-0.0059390960208904,-0.0133539535308209,-0.0074148575099304
2022-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,339.9,1430.2,0.2376590686617256,-0.0217991178011682,-0.0046196776508853,-0.0074596473604842,-0.0147121475627614,-0.0072525002022771
2022-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,339.6,1435.8,0.2365231926452152,-0.025673043029163,-0.0265487667535624,-0.0109691577425667,-0.0142805675737385,-0.0033114098311717
2022-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,340.5,1438.6,0.2366884471013485,-0.024110516815557,-0.015154376824523,-0.0089715579950873,-0.0102906643906477,-0.0013191063955604
2022-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,340.4,1440.8,0.236257634647418,-0.0250160983326962,-0.0103086738086723,-0.009476407614799,-0.0092122997293992,0.0002641078853997
2022-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,341.8,1447.2,0.236180210060807,-0.0245473137202974,-0.0088169718813067,-0.0084693500015378,-0.0037067589305879,0.0047625910709498
2022-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,341.7,1447.9,0.2359969611160991,-0.0245448741952762,-0.015117823858685,-0.0078928309284904,-0.0025689186652844,0.005323912263206
2022-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,342.1,1448.6,0.2361590501173547,-0.0231022668146591,-0.0169611995032135,-0.0058356168731412,6.0962775647155354e-05,0.0058965796487884
2023-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,344.1,1449.1,0.2374577323856186,-0.0169484083604578,-0.0086259780745796,0.0010370769883278,0.0073798406712768,0.0063427636829489
2023-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,343.0,1448.2,0.2368457395387377,-0.0188763138454842,-0.0012666530379741,-0.0001369607163557,0.0056975523507336,0.0058345130670893
2023-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,342.5,1446.4,0.2367948008849557,-0.0184331537756574,-0.001790814439712,0.0010725248139076,0.0057884721892884,0.0047159473753808
2023-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,343.7,1447.2,0.2374930901050304,-0.0148398927036703,0.0054755882155836,0.0054597403808713,0.0108660513743368,0.0054063109934654
2023-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,342.8,1447.0,0.2369039391845197,-0.0166117247575926,-0.0065991032929235,0.0044366730725036,0.0098546627471032,0.0054179896745996
2023-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,343.2,1448.9,0.2368693491614328,-0.0160381552702554,-0.0049527175072594,0.0057694989973056,0.0126622193596697,0.0068927203623641
2023-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,343.4,1444.7,0.2376964075586626,-0.0119157045308067,-0.0045193909853022,0.0107520425616964,0.0149171548931379,0.0041651123314414
2023-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,343.6,1447.5,0.2373747841105354,-0.0126291376249578,-0.0025963852344232,0.0109132352518095,0.0172029419293453,0.0062897066775358
2023-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,342.6,1447.8,0.2366348943224202,-0.015030436794464,-0.0003039328981722,0.0093248184448162,0.0160232855483917,0.0066984671035754
2023-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,341.3,1446.4,0.2359651548672566,-0.0170735897278524,-0.0020257677492976,0.0080422207213928,0.0139881176038683,0.0059458968824754
2023-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,340.8,1446.8,0.2355543267901576,-0.0179464298012445,-0.0017254523009397,0.0078696239025415,0.0143204446169749,0.0064508207144333
2023-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,340.0,1448.7,0.2346931731897563,-0.0208145100447424,-0.0191200803908264,0.0057953685505403,0.013800692924466,0.0080053243739257
2024-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,339.6,1450.2,0.2341745966073645,-0.0221804502165361,-0.0215711123856772,0.0051899966722341,0.0144862048297946,0.0092962081575604
2024-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,338.1,1452.1,0.2328352041870394,-0.0268987597699949,-0.0296979068325029,0.0010790095943136,0.0119545963547507,0.010875586760437
2024-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,337.3,1448.2,0.2329098190857616,-0.0255971040594151,-0.0210005206931578,0.0030429166727676,0.0115134378708496,0.008470521198082
2024-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,336.1,1445.4,0.2325307873253078,-0.026214680227055,-0.0323948230809831,0.0030761778209162,0.0099101243547305,0.0068339465338143
2024-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,335.4,1444.2,0.2322393020357291,-0.0265034110861501,-0.0382029413019906,0.0035023202638111,0.0098190292353583,0.0063167089715472
2024-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,334.4,1439.9,0.2322383498854086,-0.0256563621431083,-0.0336479132813696,0.0051972182533965,0.0088601594255957,0.0036629411721991
2024-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,334.1,1439.3,0.2321267282706871,-0.0253047781764763,-0.0191236621149788,0.006434035966742,0.0100232458368392,0.0035892098700971
2024-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,332.8,1437.3,0.2315452584707437,-0.0269308331235416,-0.020691911265807,0.005662096966458,0.0082189553146099,0.0025568583481518
2024-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,332.2,1437.9,0.2310313651853397,-0.0282183946568345,-0.0233900079147628,0.0051950315524189,0.0085427368185868,0.0033477052661678
2024-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,332.9,1435.2,0.2319537346711259,-0.0233648994002192,-0.0234258711108408,0.0109529633781519,0.0128101326146827,0.0018571692365307
2024-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,332.5,1435.6,0.2316104764558373,-0.0239144731512589,-0.0230819946673783,0.0112641984214461,0.0138046633904593,0.0025404649690132
2024-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,333.1,1432.7,0.2324980805472185,-0.0192929657018526,-0.0224693361707111,0.0169001163371378,0.0178389423656337,0.0009388260284959
2025-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,333.7,1433.7,0.2327544116621329,-0.0174031915068985,-0.0324494236961547,0.0198317212583871,0.0219047671494401,0.0020730458910529
2025-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,332.3,1435.7,0.2314550393536254,-0.0220637969689765,-0.0341028158973701,0.0160820043132901,0.0200017430775032,0.0039197387642131
2025-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,331.7,1434.2,0.2312787616789847,-0.021929835645174,-0.032356251991338,0.017187464878746,0.0205309138375966,0.0033434489588506
2025-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,330.9,1436.3,0.2303836245909628,-0.0247923338137967,-0.0368075627112673,0.0151958094445863,0.0204880085666454,0.0052921991220591
2025-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,331.8,1434.8,0.2312517424031224,-0.0204050739893474,-0.0311746866767401,0.0208620162644139,0.0256116344808328,0.0047496182164188
2025-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,330.1,1434.9,0.2300508746254094,-0.0248359231513701,-0.035503025035086,0.017579678851253,0.0229182077440297,0.0053385288927767
2025-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,329.0,1434.7,0.2293162333588903,-0.0271615494994439,-0.0429072365691487,0.0163242594946844,0.0220596926296945,0.0057354331350101
2025-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,330.6,1435.8,0.2302549101546176,-0.0223354455483521,-0.0390400513057729,0.0223713692103606,0.0294267727937969,0.0070554035834362
2025-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,332.1,1436.2,0.2312352040105835,-0.0174736529431214,-0.0280849595191821,0.0286009027874909,0.0365058456393017,0.0079049428518107
2025-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,332.4,1438.7,0.2310419128379787,-0.0176909592440131,-0.0199913456927505,0.0297648724555763,0.0399976061388578,0.0102327336832814
2025-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,330.7,1439.9,0.2296687269949301,-0.0229391116880844,-0.0245055696492086,0.0258230358861828,0.0374958968415786,0.0116728609553957
2025-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,329.2,1439.2,0.2287381878821567,-0.0262136965773933,-0.0252588826338973,0.0238016458718259,0.0356125988923796,0.0118109530205536
2026-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,,1439.0,,,,,,0.0123144763628557
